,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,song_title,artists,genres,principal_genre
0,0.661,0.765,2,-8.818,1,0.0297,0.0757,0.801,0.0919,0.237,123.011,audio_features,38CngZw3TDi2XDCQPMKHJR,spotify:track:38CngZw3TDi2XDCQPMKHJR,https://api.spotify.com/v1/tracks/38CngZw3TDi2XDCQPMKHJR,https://api.spotify.com/v1/audio-analysis/38CngZw3TDi2XDCQPMKHJR,228293,4,2020-04-07T16:07:14Z,A Sheltered Place - Phaeleh Remix,"Way Out West,Phaeleh","['classic progressive house', 'nu skool breaks', 'progressive house', 'progressive trance house', 'tech house', 'trance', 'uplifting trance']",house
1,0.728,0.784,8,-12.477,1,0.0414,0.103,0.848,0.0858,0.0646,124.977,audio_features,6YJ9z4IInxfJWsjc6ADtV2,spotify:track:6YJ9z4IInxfJWsjc6ADtV2,https://api.spotify.com/v1/tracks/6YJ9z4IInxfJWsjc6ADtV2,https://api.spotify.com/v1/audio-analysis/6YJ9z4IInxfJWsjc6ADtV2,377919,3,2020-04-07T13:40:07Z,Prelusion,"Mark Tarmonea,Yannek Maunz",['german house'],house
2,0.725,0.742,0,-8.646,1,0.0328,0.0887,0.81,0.107,0.098,122.984,audio_features,4isQapTCsf1TvF9RkzfrCG,spotify:track:4isQapTCsf1TvF9RkzfrCG,https://api.spotify.com/v1/tracks/4isQapTCsf1TvF9RkzfrCG,https://api.spotify.com/v1/audio-analysis/4isQapTCsf1TvF9RkzfrCG,277073,4,2020-04-07T09:13:47Z,Odyssee - Pt. 2,BLR,"['dutch edm', 'house']",house
3,0.689,0.81,8,-6.621,0,0.0464,0.0203,0.901,0.139,0.863,125.025,audio_features,0oB0mWnbRYNsC2CicOkXZL,spotify:track:0oB0mWnbRYNsC2CicOkXZL,https://api.spotify.com/v1/tracks/0oB0mWnbRYNsC2CicOkXZL,https://api.spotify.com/v1/audio-analysis/0oB0mWnbRYNsC2CicOkXZL,407803,4,2020-04-06T14:33:04Z,GUFM - Folamour Remix,"Mangabey,Folamour",[],other
4,0.946,0.493,8,-9.654,1,0.0509,0.162,0.297,0.0875,0.592,120.012,audio_features,0aKoR2iMGuqAUBBCdRwII8,spotify:track:0aKoR2iMGuqAUBBCdRwII8,https://api.spotify.com/v1/tracks/0aKoR2iMGuqAUBBCdRwII8,https://api.spotify.com/v1/audio-analysis/0aKoR2iMGuqAUBBCdRwII8,270000,4,2020-04-04T12:08:27Z,Prettiest Virgin (Radio Edit),Agar Agar,"['electronica', 'french indie pop', 'french indietronica']",pop
5,0.763,0.781,6,-10.39,1,0.0525,0.00117,0.854,0.159,0.285,121.996,audio_features,5ofm5aS6KfjOrkmUKQDF8T,spotify:track:5ofm5aS6KfjOrkmUKQDF8T,https://api.spotify.com/v1/tracks/5ofm5aS6KfjOrkmUKQDF8T,https://api.spotify.com/v1/audio-analysis/5ofm5aS6KfjOrkmUKQDF8T,475799,4,2020-04-01T12:15:13Z,Chymera,"Tim Engelhardt,Leonard Bywa","['cologne electronic', 'deep melodic euro house', 'minimal tech house', 'minimal techno', 'tech house']",house
6,0.845,0.451,2,-11.108,1,0.0741,0.0228,0.888,0.111,0.326,120.017,audio_features,2mxIRjh4MXWMURoVn0YsvL,spotify:track:2mxIRjh4MXWMURoVn0YsvL,https://api.spotify.com/v1/tracks/2mxIRjh4MXWMURoVn0YsvL,https://api.spotify.com/v1/audio-analysis/2mxIRjh4MXWMURoVn0YsvL,176000,3,2020-03-31T20:24:23Z,Fuse,"xJK.,Zane Schaffer","['lo-fi beats', 'lo-fi house']",house
7,0.765,0.647,11,-11.527,0,0.0581,0.000254,0.897,0.0516,0.144,120.003,audio_features,1LwmwOuIoZVydjL13JzaHP,spotify:track:1LwmwOuIoZVydjL13JzaHP,https://api.spotify.com/v1/tracks/1LwmwOuIoZVydjL13JzaHP,https://api.spotify.com/v1/audio-analysis/1LwmwOuIoZVydjL13JzaHP,502448,4,2020-03-31T20:20:10Z,Let's Be Friends,Robert Babicz,"['cologne electronic', 'deep melodic euro house', 'german techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",house
8,0.599,0.847,10,-7.973,0,0.215,0.203,0.000524,0.698,0.364,100.085,audio_features,1VzsS5tPCG6reQ9LoTMUpn,spotify:track:1VzsS5tPCG6reQ9LoTMUpn,https://api.spotify.com/v1/tracks/1VzsS5tPCG6reQ9LoTMUpn,https://api.spotify.com/v1/audio-analysis/1VzsS5tPCG6reQ9LoTMUpn,278256,4,2020-03-28T12:09:08Z,La Vie est Belle,La Belle Vie,"['french indietronica', 'new french touch']",other
9,0.623,0.789,0,-7.887,1,0.0309,0.00461,0.0756,0.163,0.542,123.998,audio_features,7E3lkl2RudmSHzholbRzsE,spotify:track:7E3lkl2RudmSHzholbRzsE,https://api.spotify.com/v1/tracks/7E3lkl2RudmSHzholbRzsE,https://api.spotify.com/v1/audio-analysis/7E3lkl2RudmSHzholbRzsE,227733,4,2020-03-28T12:07:56Z,L'amour le jour,Le Couleur,['electropop'],pop
10,0.622,0.668,5,-13.971,1,0.0441,0.0647,0.0172,0.0674,0.783,124.572,audio_features,2RJBXZ8bWc6DDOuIlPdF7R,spotify:track:2RJBXZ8bWc6DDOuIlPdF7R,https://api.spotify.com/v1/tracks/2RJBXZ8bWc6DDOuIlPdF7R,https://api.spotify.com/v1/audio-analysis/2RJBXZ8bWc6DDOuIlPdF7R,219707,4,2020-03-28T12:07:31Z,"Sea, Sex And Sun",Serge Gainsbourg,"['chanson', 'french rock']",other
11,0.756,0.761,10,-9.043,0,0.0961,0.0292,0.686,0.881,0.962,96.692,audio_features,20XyCtN4HMiL1BsvXyengf,spotify:track:20XyCtN4HMiL1BsvXyengf,https://api.spotify.com/v1/tracks/20XyCtN4HMiL1BsvXyengf,https://api.spotify.com/v1/audio-analysis/20XyCtN4HMiL1BsvXyengf,274080,4,2020-03-28T12:06:38Z,Venasque,Ian Pooley,"['deep house', 'disco house', 'tech house']",house
12,0.902,0.488,9,-9.166,0,0.0651,0.217,0.000511,0.158,0.709,108.018,audio_features,7df4ImKu3Q8PX3EtgsiIjl,spotify:track:7df4ImKu3Q8PX3EtgsiIjl,https://api.spotify.com/v1/tracks/7df4ImKu3Q8PX3EtgsiIjl,https://api.spotify.com/v1/audio-analysis/7df4ImKu3Q8PX3EtgsiIjl,251067,4,2020-03-28T12:06:14Z,Maintenant ou jamais,Catastrophe,"['french indie pop', 'french indietronica']",pop
13,0.708,0.683,1,-6.025,0,0.0427,0.343,0.525,0.147,0.412,100.998,audio_features,4oGvA6ptJUkGvElQzCWJei,spotify:track:4oGvA6ptJUkGvElQzCWJei,https://api.spotify.com/v1/tracks/4oGvA6ptJUkGvElQzCWJei,https://api.spotify.com/v1/audio-analysis/4oGvA6ptJUkGvElQzCWJei,237667,4,2020-03-28T12:05:52Z,Basta Così (feat. Alex Rossi),"Bon Entendeur,Alex Rossi","['french indie pop', 'french indietronica', 'new french touch']",pop
14,0.77,0.479,9,-13.91,0,0.0641,0.646,0.875,0.116,0.633,120.018,audio_features,32vHO1tFOy1lzqn7VUMefO,spotify:track:32vHO1tFOy1lzqn7VUMefO,https://api.spotify.com/v1/tracks/32vHO1tFOy1lzqn7VUMefO,https://api.spotify.com/v1/audio-analysis/32vHO1tFOy1lzqn7VUMefO,408602,4,2020-03-28T12:04:29Z,Parfait Tirage,Paradis,"['french indie pop', 'french indietronica', 'indie soul', 'nu disco']",pop
15,0.701,0.835,7,-9.602,0,0.101,0.133,0.252,0.102,0.388,100.032,audio_features,3dRZVOG3AZqt4tfre2peNk,spotify:track:3dRZVOG3AZqt4tfre2peNk,https://api.spotify.com/v1/tracks/3dRZVOG3AZqt4tfre2peNk,https://api.spotify.com/v1/audio-analysis/3dRZVOG3AZqt4tfre2peNk,212438,4,2020-03-28T12:03:57Z,Les Tropiques,La Belle Vie,"['french indietronica', 'new french touch']",other
16,0.741,0.761,11,-13.496,1,0.0469,0.157,0.707,0.0392,0.958,118.912,audio_features,0hMUcAdD9QT8apFfjv26A5,spotify:track:0hMUcAdD9QT8apFfjv26A5,https://api.spotify.com/v1/tracks/0hMUcAdD9QT8apFfjv26A5,https://api.spotify.com/v1/audio-analysis/0hMUcAdD9QT8apFfjv26A5,254453,4,2020-03-28T12:03:44Z,Week-end à Rome,Étienne Daho,"['chanson', 'french indie pop', 'french indietronica', 'french pop', 'french rock', 'nouvelle chanson francaise']",pop
17,0.631,0.755,11,-9.524,0,0.0401,0.121,0.16,0.085,0.45,119.909,audio_features,6uxkFuMaxU9Sl6D3bjJrAG,spotify:track:6uxkFuMaxU9Sl6D3bjJrAG,https://api.spotify.com/v1/tracks/6uxkFuMaxU9Sl6D3bjJrAG,https://api.spotify.com/v1/audio-analysis/6uxkFuMaxU9Sl6D3bjJrAG,248500,4,2020-03-28T12:03:16Z,Toi et moi,Poom,['french indietronica'],other
18,0.763,0.582,5,-9.838,0,0.0435,0.647,0.298,0.104,0.203,114.929,audio_features,0iLicFNAMT18xb36wBrRNl,spotify:track:0iLicFNAMT18xb36wBrRNl,https://api.spotify.com/v1/tracks/0iLicFNAMT18xb36wBrRNl,https://api.spotify.com/v1/audio-analysis/0iLicFNAMT18xb36wBrRNl,237913,4,2020-03-28T12:02:55Z,Paradis bleu,"Revers Gagnant,Matild",['new french touch'],other
19,0.581,0.703,4,-6.646,1,0.0416,0.0157,0.00883,0.285,0.276,104.957,audio_features,70evTHsBFgs1AKhC5URcCz,spotify:track:70evTHsBFgs1AKhC5URcCz,https://api.spotify.com/v1/tracks/70evTHsBFgs1AKhC5URcCz,https://api.spotify.com/v1/audio-analysis/70evTHsBFgs1AKhC5URcCz,242520,4,2020-03-25T11:38:40Z,In This World,Moby,"['downtempo', 'electronica']",other
0,0.759,0.783,11,-8.701,0,0.0403,0.000116,0.907,0.0931,0.603,124.005,audio_features,5R7Jiq3wVpCbiByNT0mzV6,spotify:track:5R7Jiq3wVpCbiByNT0mzV6,https://api.spotify.com/v1/tracks/5R7Jiq3wVpCbiByNT0mzV6,https://api.spotify.com/v1/audio-analysis/5R7Jiq3wVpCbiByNT0mzV6,418742,4,2020-03-23T16:42:32Z,Förbindelse - Original Mix,"Sasha,La Fleur","['classic progressive house', 'swedish electronic', 'trance']",house
1,0.798,0.651,10,-9.954,0,0.047,0.215,0.905,0.0849,0.228,121.98,audio_features,6WiDFNAbvozxbQZqKGcGaC,spotify:track:6WiDFNAbvozxbQZqKGcGaC,https://api.spotify.com/v1/tracks/6WiDFNAbvozxbQZqKGcGaC,https://api.spotify.com/v1/audio-analysis/6WiDFNAbvozxbQZqKGcGaC,412495,4,2020-03-13T17:58:04Z,Result,La Fleur,"['swedish electronic', 'swedish techno']",techno
2,0.697,0.666,0,-8.361,1,0.0313,0.000682,0.522,0.164,0.286,126.978,audio_features,3EZMtWxsdHU1hhOZ9neSSi,spotify:track:3EZMtWxsdHU1hhOZ9neSSi,https://api.spotify.com/v1/tracks/3EZMtWxsdHU1hhOZ9neSSi,https://api.spotify.com/v1/audio-analysis/3EZMtWxsdHU1hhOZ9neSSi,270053,4,2020-03-13T13:00:05Z,Need Your Lovin (feat. Mel Blatt),"Soul Clap,Mel Blatt",['deep disco house'],house
3,0.75,0.896,10,-8.577,1,0.0623,0.0111,0.637,0.28,0.515,124.991,audio_features,6hpVbwOxL8aD90sZk1IguY,spotify:track:6hpVbwOxL8aD90sZk1IguY,https://api.spotify.com/v1/tracks/6hpVbwOxL8aD90sZk1IguY,https://api.spotify.com/v1/audio-analysis/6hpVbwOxL8aD90sZk1IguY,303707,4,2020-02-28T09:30:32Z,Ecstasy,Disclosure,"['house', 'pop', 'tropical house', 'uk dance']",house
4,0.645,0.964,11,-5.944,0,0.146,0.0849,0.827,0.0835,0.599,169.731,audio_features,5erVaA6VPHyHczu7hO0AxB,spotify:track:5erVaA6VPHyHczu7hO0AxB,https://api.spotify.com/v1/tracks/5erVaA6VPHyHczu7hO0AxB,https://api.spotify.com/v1/audio-analysis/5erVaA6VPHyHczu7hO0AxB,253981,4,2020-02-17T08:57:05Z,Vordhosbn - Mixed,Aphex Twin,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",dance
5,0.846,0.494,0,-11.488,1,0.0726,0.0183,0.902,0.0832,0.221,117.018,audio_features,0Z2Cjzn4pBrcwkBNhA7dwX,spotify:track:0Z2Cjzn4pBrcwkBNhA7dwX,https://api.spotify.com/v1/tracks/0Z2Cjzn4pBrcwkBNhA7dwX,https://api.spotify.com/v1/audio-analysis/0Z2Cjzn4pBrcwkBNhA7dwX,300560,4,2020-02-12T12:59:56Z,Nobody Said It Would Be Easy,Auntie Flo,"['indie jazz', 'organic electronic', 'scottish electronic']",jazz
6,0.677,0.522,6,-10.802,0,0.0365,0.0182,0.477,0.0838,0.689,122.993,audio_features,2XTfdMl5x2qgGl9ZVjmNhF,spotify:track:2XTfdMl5x2qgGl9ZVjmNhF,https://api.spotify.com/v1/tracks/2XTfdMl5x2qgGl9ZVjmNhF,https://api.spotify.com/v1/audio-analysis/2XTfdMl5x2qgGl9ZVjmNhF,239076,4,2020-02-12T12:57:06Z,Truth Is Light,Joe Goddard,"['alternative dance', 'deep house', 'electronica', 'indie soul', 'indietronica', 'new rave', 'nu disco']",dance
7,0.485,0.959,4,-4.806,0,0.039,0.00157,0.871,0.107,0.0911,174.959,audio_features,6ISiEaM7ET6SzSHiDxWXVm,spotify:track:6ISiEaM7ET6SzSHiDxWXVm,https://api.spotify.com/v1/tracks/6ISiEaM7ET6SzSHiDxWXVm,https://api.spotify.com/v1/audio-analysis/6ISiEaM7ET6SzSHiDxWXVm,334707,4,2020-01-28T09:23:02Z,Don't Leave Me This Way,Indivision,"['chillstep', 'drum and bass', 'liquid funk']",drum and bass
8,0.76,0.336,8,-13.415,1,0.0448,0.806,0.504,0.118,0.51,119.985,audio_features,1uqcwvZ8COoq85XOksYyhK,spotify:track:1uqcwvZ8COoq85XOksYyhK,https://api.spotify.com/v1/tracks/1uqcwvZ8COoq85XOksYyhK,https://api.spotify.com/v1/audio-analysis/1uqcwvZ8COoq85XOksYyhK,210400,4,2020-01-22T15:21:24Z,Maddy La Nuit,Flavien Berger,"['electronica', 'french indie pop', 'french indietronica']",pop
9,0.666,0.228,5,-8.415,0,0.0468,0.832,0.000323,0.168,0.178,131.766,audio_features,60zOOcCEiHvlK8aneBS74M,spotify:track:60zOOcCEiHvlK8aneBS74M,https://api.spotify.com/v1/tracks/60zOOcCEiHvlK8aneBS74M,https://api.spotify.com/v1/audio-analysis/60zOOcCEiHvlK8aneBS74M,254480,4,2020-01-22T14:55:29Z,Blossom Roses,Her,"['french indie pop', 'french indietronica', 'indie soul', 'new french touch']",pop
10,0.553,0.732,8,-5.024,0,0.0694,0.00411,0.797,0.183,0.274,174.044,audio_features,3xzJBv06yWSKC5sOCPTsyw,spotify:track:3xzJBv06yWSKC5sOCPTsyw,https://api.spotify.com/v1/tracks/3xzJBv06yWSKC5sOCPTsyw,https://api.spotify.com/v1/audio-analysis/3xzJBv06yWSKC5sOCPTsyw,285517,4,2020-01-17T10:45:05Z,Fandango,Bensley,"['drum and bass', 'liquid funk', 'uk dnb']",drum and bass
11,0.561,0.86,0,-5.257,1,0.0431,0.0002,0.831,0.122,0.512,173.986,audio_features,7gKrdI8DvMXoGMgAJ7ba5j,spotify:track:7gKrdI8DvMXoGMgAJ7ba5j,https://api.spotify.com/v1/tracks/7gKrdI8DvMXoGMgAJ7ba5j,https://api.spotify.com/v1/audio-analysis/7gKrdI8DvMXoGMgAJ7ba5j,298288,4,2020-01-16T16:42:44Z,Archeology,B-complex,"['drum and bass', 'liquid funk', 'slovak electronic']",drum and bass
12,0.706,0.685,7,-5.469,1,0.0654,0.263,0.0,0.21,0.777,103.031,audio_features,0ebrPGidBSh53dxXdpkmcY,spotify:track:0ebrPGidBSh53dxXdpkmcY,https://api.spotify.com/v1/tracks/0ebrPGidBSh53dxXdpkmcY,https://api.spotify.com/v1/audio-analysis/0ebrPGidBSh53dxXdpkmcY,183333,4,2020-01-10T22:18:32Z,J.-C.,Hubert Lenoir,"['indie quebecois', 'pop quebecois']",pop
13,0.766,0.752,11,-6.185,0,0.0506,0.0457,2.87e-06,0.351,0.807,123.979,audio_features,1lkzEemm8wtJCL4mvCxLga,spotify:track:1lkzEemm8wtJCL4mvCxLga,https://api.spotify.com/v1/tracks/1lkzEemm8wtJCL4mvCxLga,https://api.spotify.com/v1/audio-analysis/1lkzEemm8wtJCL4mvCxLga,216774,4,2020-01-10T22:17:03Z,Don't Start Now - Purple Disco Machine Remix,"Dua Lipa,Purple Disco Machine","['dance pop', 'pop', 'uk pop']",pop
14,0.763,0.715,10,-7.052,1,0.0914,0.0248,0.0344,0.106,0.694,121.008,audio_features,0PhqHXlW5MnIWbzJbU0Zc4,spotify:track:0PhqHXlW5MnIWbzJbU0Zc4,https://api.spotify.com/v1/tracks/0PhqHXlW5MnIWbzJbU0Zc4,https://api.spotify.com/v1/audio-analysis/0PhqHXlW5MnIWbzJbU0Zc4,345071,4,2020-01-04T09:47:13Z,5:43 To Freedom,"Hercules & Love Affair,Rouge Mary","['alternative dance', 'art pop', 'dance pop', 'dance-punk', 'electronica', 'filter house', 'indietronica', 'new rave', 'nu disco']",dance
15,0.777,0.841,10,-3.284,0,0.132,0.00499,0.698,0.0527,0.691,99.999,audio_features,1xHJxELnHew6gQKHLtvmbx,spotify:track:1xHJxELnHew6gQKHLtvmbx,https://api.spotify.com/v1/tracks/1xHJxELnHew6gQKHLtvmbx,https://api.spotify.com/v1/audio-analysis/1xHJxELnHew6gQKHLtvmbx,231470,4,2020-01-04T09:46:50Z,Night Is On My Mind,Oliver,"['alternative dance', 'filter house', 'nu disco']",dance
16,0.724,0.575,11,-5.231,1,0.0881,0.267,0.116,0.0801,0.0842,172.023,audio_features,45PUHqHUWaJv1lHG6Aiss9,spotify:track:45PUHqHUWaJv1lHG6Aiss9,https://api.spotify.com/v1/tracks/45PUHqHUWaJv1lHG6Aiss9,https://api.spotify.com/v1/audio-analysis/45PUHqHUWaJv1lHG6Aiss9,305701,4,2019-12-28T16:19:57Z,Black Cloud,"Royalston,Victoria","['deep liquid bass', 'liquid funk', 'uk dnb']",other
17,0.641,0.967,2,-3.352,1,0.199,0.019,0.0742,0.175,0.573,173.969,audio_features,414Q8b6n3XrY3KOvfBKtt3,spotify:track:414Q8b6n3XrY3KOvfBKtt3,https://api.spotify.com/v1/tracks/414Q8b6n3XrY3KOvfBKtt3,https://api.spotify.com/v1/audio-analysis/414Q8b6n3XrY3KOvfBKtt3,361379,4,2019-12-28T15:58:45Z,Badman Nah Beg Fren,Turno,"['bass house', 'jump up', 'uk dnb']",house
18,0.803,0.704,1,-6.338,1,0.043,0.00257,0.0236,0.081,0.864,121.002,audio_features,01JToGGs5JzTL9kcC9Z4x4,spotify:track:01JToGGs5JzTL9kcC9Z4x4,https://api.spotify.com/v1/tracks/01JToGGs5JzTL9kcC9Z4x4,https://api.spotify.com/v1/audio-analysis/01JToGGs5JzTL9kcC9Z4x4,440545,4,2019-12-21T14:38:46Z,Temptation (Darshan Jesrani Dub),Escort,"['alternative dance', 'balearic', 'disco', 'nu disco']",dance
19,0.744,0.819,5,-4.71,0,0.0467,0.037,0.387,0.243,0.376,119.018,audio_features,7aTkY8BNouriSu5t1erqbo,spotify:track:7aTkY8BNouriSu5t1erqbo,https://api.spotify.com/v1/tracks/7aTkY8BNouriSu5t1erqbo,https://api.spotify.com/v1/audio-analysis/7aTkY8BNouriSu5t1erqbo,285427,4,2019-12-21T10:11:26Z,Tied Up,"Moon Boots,Steven Klavier","['deep house', 'disco house', 'filter house', 'house', 'indie soul', 'indietronica', 'nu disco', 'tropical house']",house
0,0.7,0.89,6,-10.18,1,0.0652,0.0284,0.944,0.107,0.0579,127.994,audio_features,3FaKypXDqblvLKaMhYBI42,spotify:track:3FaKypXDqblvLKaMhYBI42,https://api.spotify.com/v1/tracks/3FaKypXDqblvLKaMhYBI42,https://api.spotify.com/v1/audio-analysis/3FaKypXDqblvLKaMhYBI42,445748,4,2019-12-20T17:05:03Z,Espheni,François X,"['experimental techno', 'french techno']",techno
1,0.802,0.985,4,-10.739,0,0.0522,3.84e-05,0.957,0.111,0.0361,128.005,audio_features,08m2TzyzrwE3ROAkLwpWTU,spotify:track:08m2TzyzrwE3ROAkLwpWTU,https://api.spotify.com/v1/tracks/08m2TzyzrwE3ROAkLwpWTU,https://api.spotify.com/v1/audio-analysis/08m2TzyzrwE3ROAkLwpWTU,422417,4,2019-12-18T14:50:40Z,Pert,Hiver,[],other
2,0.806,0.59,11,-11.208,0,0.0574,0.00934,0.934,0.0865,0.229,124.996,audio_features,3HLZ6yl25ebRlGqdL5fojU,spotify:track:3HLZ6yl25ebRlGqdL5fojU,https://api.spotify.com/v1/tracks/3HLZ6yl25ebRlGqdL5fojU,https://api.spotify.com/v1/audio-analysis/3HLZ6yl25ebRlGqdL5fojU,348618,4,2019-12-18T13:38:56Z,Hopes for Jokes - Arkajo Remix,Pola,[],other
3,0.746,0.857,7,-9.877,1,0.0375,0.0368,0.881,0.1,0.239,124.009,audio_features,3i1zwjMO1fmW4uI9r7iiJW,spotify:track:3i1zwjMO1fmW4uI9r7iiJW,https://api.spotify.com/v1/tracks/3i1zwjMO1fmW4uI9r7iiJW,https://api.spotify.com/v1/audio-analysis/3i1zwjMO1fmW4uI9r7iiJW,466452,4,2019-12-15T12:43:01Z,Mas,Ten Walls,['lithuanian electronic'],other
4,0.803,0.919,8,-8.667,0,0.0702,0.000301,0.926,0.102,0.754,127.029,audio_features,4x6VzOQTLIrkkCWcDPh5Y0,spotify:track:4x6VzOQTLIrkkCWcDPh5Y0,https://api.spotify.com/v1/tracks/4x6VzOQTLIrkkCWcDPh5Y0,https://api.spotify.com/v1/audio-analysis/4x6VzOQTLIrkkCWcDPh5Y0,394960,4,2019-12-15T09:11:38Z,bRave,East End Dubs,"['minimal tech house', 'tech house', 'uk tech house']",house
5,0.872,0.493,0,-10.958,1,0.0702,0.346,0.887,0.116,0.329,117.994,audio_features,7Hb5xRqDi0x1S1HQDDshIz,spotify:track:7Hb5xRqDi0x1S1HQDDshIz,https://api.spotify.com/v1/tracks/7Hb5xRqDi0x1S1HQDDshIz,https://api.spotify.com/v1/audio-analysis/7Hb5xRqDi0x1S1HQDDshIz,343072,4,2019-12-11T22:05:58Z,Gold Town,Stavroz,"['deep euro house', 'deep melodic euro house', 'ethnotronica', 'organic electronic']",house
6,0.651,0.739,2,-4.845,0,0.0433,0.186,0.81,0.0384,0.518,103.05,audio_features,1IHQ9Rk4AKqyi6VZso6v07,spotify:track:1IHQ9Rk4AKqyi6VZso6v07,https://api.spotify.com/v1/tracks/1IHQ9Rk4AKqyi6VZso6v07,https://api.spotify.com/v1/audio-analysis/1IHQ9Rk4AKqyi6VZso6v07,179417,4,2019-12-09T15:46:23Z,Flash,Lewis OfMan,"['french indie pop', 'french indietronica']",pop
7,0.8,0.424,8,-14.698,0,0.0651,0.0966,0.652,0.046,0.391,121.001,audio_features,5FVdng1BLqLy5Q1u71LuY6,spotify:track:5FVdng1BLqLy5Q1u71LuY6,https://api.spotify.com/v1/tracks/5FVdng1BLqLy5Q1u71LuY6,https://api.spotify.com/v1/audio-analysis/5FVdng1BLqLy5Q1u71LuY6,354693,4,2019-12-09T13:06:20Z,Recto Verso - Mall Grab Remix,Paradis,"['french indie pop', 'french indietronica', 'indie soul', 'nu disco']",pop
8,0.814,0.454,0,-13.431,1,0.0417,0.383,6.63e-05,0.116,0.571,115.011,audio_features,1i8S8b09hPcQEpi3U5cuwy,spotify:track:1i8S8b09hPcQEpi3U5cuwy,https://api.spotify.com/v1/tracks/1i8S8b09hPcQEpi3U5cuwy,https://api.spotify.com/v1/audio-analysis/1i8S8b09hPcQEpi3U5cuwy,188000,4,2019-12-09T12:27:15Z,Headson,"Kazy Lambist,LC Elo","['french indie pop', 'french indietronica', 'indie soul', 'new french touch', 'tropical house']",pop
9,0.696,0.66,5,-9.016,0,0.036,0.0558,0.793,0.108,0.519,113.012,audio_features,2a5Rgz0tcXZU5uH2xmWzBg,spotify:track:2a5Rgz0tcXZU5uH2xmWzBg,https://api.spotify.com/v1/tracks/2a5Rgz0tcXZU5uH2xmWzBg,https://api.spotify.com/v1/audio-analysis/2a5Rgz0tcXZU5uH2xmWzBg,417012,4,2019-12-09T10:27:10Z,La ritournelle (Gilligan Moss Mix),"Sébastien Tellier,Gilligan Moss","['alternative dance', 'downtempo', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'new rave']",dance
10,0.494,0.606,1,-6.562,0,0.104,0.235,0.137,0.0811,0.283,97.992,audio_features,1t2DuK4AAnNbaiQl7QKFKA,spotify:track:1t2DuK4AAnNbaiQl7QKFKA,https://api.spotify.com/v1/tracks/1t2DuK4AAnNbaiQl7QKFKA,https://api.spotify.com/v1/audio-analysis/1t2DuK4AAnNbaiQl7QKFKA,257862,4,2019-12-09T09:39:57Z,All that she wants,Clea Vincent,"['french indie pop', 'french indietronica']",pop
11,0.678,0.496,2,-10.419,0,0.0267,0.392,0.846,0.105,0.294,99.976,audio_features,7GfHHJ5IIiJELdaA6KWkda,spotify:track:7GfHHJ5IIiJELdaA6KWkda,https://api.spotify.com/v1/tracks/7GfHHJ5IIiJELdaA6KWkda,https://api.spotify.com/v1/audio-analysis/7GfHHJ5IIiJELdaA6KWkda,434493,4,2019-12-07T20:52:08Z,Le Mékong,Lucien & The Kimono Orchestra,"['french indie pop', 'french indietronica']",pop
12,0.809,0.72,11,-4.811,0,0.229,0.381,0.0135,0.185,0.597,107.038,audio_features,17dYr1kHgYC1W4hGcRH8QH,spotify:track:17dYr1kHgYC1W4hGcRH8QH,https://api.spotify.com/v1/tracks/17dYr1kHgYC1W4hGcRH8QH,https://api.spotify.com/v1/audio-analysis/17dYr1kHgYC1W4hGcRH8QH,174953,4,2019-12-07T20:37:40Z,Reality Cuts Me Like a Knife - Bass Fly & Laurent L Remix,"Faada Freddy,Bass Fly,Laurent L",[],other
13,0.922,0.521,10,-8.868,0,0.04,0.12,0.589,0.0638,0.463,118.002,audio_features,1U3UL6FsYc2mcAQwWyYrn2,spotify:track:1U3UL6FsYc2mcAQwWyYrn2,https://api.spotify.com/v1/tracks/1U3UL6FsYc2mcAQwWyYrn2,https://api.spotify.com/v1/audio-analysis/1U3UL6FsYc2mcAQwWyYrn2,189777,4,2019-12-07T20:33:09Z,Permis b bébé,Miel De Montagne,"['french indie pop', 'french indietronica']",pop
14,0.743,0.805,11,-7.675,1,0.0397,0.365,0.898,0.122,0.414,115.986,audio_features,4gNxJbUfTJcARZieWGqkQE,spotify:track:4gNxJbUfTJcARZieWGqkQE,https://api.spotify.com/v1/tracks/4gNxJbUfTJcARZieWGqkQE,https://api.spotify.com/v1/audio-analysis/4gNxJbUfTJcARZieWGqkQE,383171,4,2019-12-03T21:26:07Z,Cadenza,"Yuksek,Polo & Pan","['alternative dance', 'disco house', 'electrofox', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'new french touch', 'new rave', 'nu disco']",dance
