,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,song_title,artists
4,0.349,0.909,9,-4.149,0,0.0657,0.00627,0.000152,0.151,0.265,173.9,audio_features,5sFlRkhDNJhJEKDzwbJOaS,spotify:track:5sFlRkhDNJhJEKDzwbJOaS,https://api.spotify.com/v1/tracks/5sFlRkhDNJhJEKDzwbJOaS,https://api.spotify.com/v1/audio-analysis/5sFlRkhDNJhJEKDzwbJOaS,267786,4,2019-01-30T16:58:41Z,Back In Time,"T and Sugah,Luna Morgenstern"
5,0.462,0.931,6,-3.287,0,0.0803,0.118,0.243,0.0933,0.331,172.034,audio_features,0blW8IbR5b6SHojx2wFH1D,spotify:track:0blW8IbR5b6SHojx2wFH1D,https://api.spotify.com/v1/tracks/0blW8IbR5b6SHojx2wFH1D,https://api.spotify.com/v1/audio-analysis/0blW8IbR5b6SHojx2wFH1D,269431,4,2019-01-30T07:58:37Z,Glue Gun,Fox Stevenson
6,0.423,0.942,8,-3.353,0,0.0459,0.00766,0.775,0.325,0.251,174.893,audio_features,4zGR5STPmZ3yYSv8qlWCjt,spotify:track:4zGR5STPmZ3yYSv8qlWCjt,https://api.spotify.com/v1/tracks/4zGR5STPmZ3yYSv8qlWCjt,https://api.spotify.com/v1/audio-analysis/4zGR5STPmZ3yYSv8qlWCjt,224938,4,2019-01-30T05:21:15Z,Remember,Voicians
7,0.427,0.919,0,-5.362,1,0.0649,0.00428,0.00646,0.34,0.179,174.922,audio_features,1b0ovdlPyYmSI1Ir5CAbB4,spotify:track:1b0ovdlPyYmSI1Ir5CAbB4,https://api.spotify.com/v1/tracks/1b0ovdlPyYmSI1Ir5CAbB4,https://api.spotify.com/v1/audio-analysis/1b0ovdlPyYmSI1Ir5CAbB4,271743,4,2019-01-30T05:02:51Z,In The Sun Again,"NCT,Laura Brehm"
8,0.588,0.702,5,-4.583,0,0.0528,0.0671,0.725,0.0767,0.182,174.024,audio_features,1WwWPHuh56iUnc9m9SvyXj,spotify:track:1WwWPHuh56iUnc9m9SvyXj,https://api.spotify.com/v1/tracks/1WwWPHuh56iUnc9m9SvyXj,https://api.spotify.com/v1/audio-analysis/1WwWPHuh56iUnc9m9SvyXj,242759,4,2019-01-30T04:44:34Z,Home,"Telomic,Laura Brehm"
9,0.755,0.696,1,-6.326,1,0.194,0.123,0.0,0.106,0.432,93.683,audio_features,6Ja1mjO9WcJFX3LsH22gRk,spotify:track:6Ja1mjO9WcJFX3LsH22gRk,https://api.spotify.com/v1/tracks/6Ja1mjO9WcJFX3LsH22gRk,https://api.spotify.com/v1/audio-analysis/6Ja1mjO9WcJFX3LsH22gRk,317333,4,2019-01-30T04:24:30Z,Road To Zion,"Damian Marley,Nas"
10,0.847,0.813,10,-4.532,0,0.0351,0.0715,0.0,0.0558,0.974,132.998,audio_features,55sLhGmtoncqc8nLYYjeFz,spotify:track:55sLhGmtoncqc8nLYYjeFz,https://api.spotify.com/v1/tracks/55sLhGmtoncqc8nLYYjeFz,https://api.spotify.com/v1/audio-analysis/55sLhGmtoncqc8nLYYjeFz,192693,4,2019-01-30T00:16:01Z,Elle va me tuer,Taïro
11,0.692,0.542,11,-7.9,0,0.197,0.493,2.75e-06,0.247,0.285,105.005,audio_features,06O3hxudc6V0BOuoCFSy71,spotify:track:06O3hxudc6V0BOuoCFSy71,https://api.spotify.com/v1/tracks/06O3hxudc6V0BOuoCFSy71,https://api.spotify.com/v1/audio-analysis/06O3hxudc6V0BOuoCFSy71,202120,4,2019-01-29T16:56:28Z,Tout oublier,"Angèle,Roméo Elvis"
12,0.794,0.524,11,-7.349,0,0.144,0.756,0.0,0.168,0.806,111.012,audio_features,5Nx7RXNYXnq7KnTIiweDE8,spotify:track:5Nx7RXNYXnq7KnTIiweDE8,https://api.spotify.com/v1/tracks/5Nx7RXNYXnq7KnTIiweDE8,https://api.spotify.com/v1/audio-analysis/5Nx7RXNYXnq7KnTIiweDE8,217893,4,2019-01-29T01:21:19Z,Pas pareil,Tryo
13,0.619,0.481,1,-14.051,1,0.0593,0.227,0.441,0.17,0.261,129.043,audio_features,7tHaQuPSXIoae1M5GTVr8w,spotify:track:7tHaQuPSXIoae1M5GTVr8w,https://api.spotify.com/v1/tracks/7tHaQuPSXIoae1M5GTVr8w,https://api.spotify.com/v1/audio-analysis/7tHaQuPSXIoae1M5GTVr8w,223038,4,2019-01-29T00:25:18Z,Wingsuit,"Ondubground,Chill Bump"
14,0.847,0.458,7,-8.81,1,0.105,0.28,0.0,0.139,0.263,110.002,audio_features,3u3LCNU8ccw5hHpAqQRYCt,spotify:track:3u3LCNU8ccw5hHpAqQRYCt,https://api.spotify.com/v1/tracks/3u3LCNU8ccw5hHpAqQRYCt,https://api.spotify.com/v1/audio-analysis/3u3LCNU8ccw5hHpAqQRYCt,246360,4,2019-01-28T23:39:45Z,Numéro (feat. Pepside & Zaina),"Jok'air,Pepside,Zaina"
15,0.68,0.593,10,-7.112,0,0.162,0.631,1.01e-06,0.135,0.386,135.178,audio_features,5zsSC4GWkHWpcDzwVww4H3,spotify:track:5zsSC4GWkHWpcDzwVww4H3,https://api.spotify.com/v1/tracks/5zsSC4GWkHWpcDzwVww4H3,https://api.spotify.com/v1/audio-analysis/5zsSC4GWkHWpcDzwVww4H3,302107,4,2019-01-28T23:28:20Z,Davidson,Jok'air
16,0.806,0.5,5,-6.019,0,0.0858,0.658,0.0,0.0804,0.961,120.982,audio_features,6I9q0k3rIslIyqCgfw4mDc,spotify:track:6I9q0k3rIslIyqCgfw4mDc,https://api.spotify.com/v1/tracks/6I9q0k3rIslIyqCgfw4mDc,https://api.spotify.com/v1/audio-analysis/6I9q0k3rIslIyqCgfw4mDc,226280,3,2019-01-28T21:53:33Z,Apocalypticodramatic,Tryo
17,0.675,0.659,8,-6.035,1,0.164,0.0165,0.0,0.0994,0.209,149.88,audio_features,3uPYBQIJzsH4MXq70BJG6S,spotify:track:3uPYBQIJzsH4MXq70BJG6S,https://api.spotify.com/v1/tracks/3uPYBQIJzsH4MXq70BJG6S,https://api.spotify.com/v1/audio-analysis/3uPYBQIJzsH4MXq70BJG6S,225600,4,2019-01-28T21:19:29Z,Mon survet,Jok'air
18,0.715,0.569,1,-7.369,0,0.359,0.0985,0.0,0.13,0.455,133.978,audio_features,7eFCIQkZTUbKmdawmB51he,spotify:track:7eFCIQkZTUbKmdawmB51he,https://api.spotify.com/v1/tracks/7eFCIQkZTUbKmdawmB51he,https://api.spotify.com/v1/audio-analysis/7eFCIQkZTUbKmdawmB51he,274000,4,2019-01-28T20:33:38Z,L'étrangère - Bonus Track,Jok'air
19,0.717,0.827,9,-3.422,1,0.103,0.0473,5.05e-06,0.501,0.676,87.018,audio_features,4ZTxBpwZwi5OUTDmd207LF,spotify:track:4ZTxBpwZwi5OUTDmd207LF,https://api.spotify.com/v1/tracks/4ZTxBpwZwi5OUTDmd207LF,https://api.spotify.com/v1/audio-analysis/4ZTxBpwZwi5OUTDmd207LF,273075,4,2019-01-28T17:49:24Z,Bon vieux temps,Taïro
0,0.719,0.521,2,-7.67,1,0.0851,0.178,0.0,0.111,0.166,101.995,audio_features,4plgBLw54eoTmAqyB0grGh,spotify:track:4plgBLw54eoTmAqyB0grGh,https://api.spotify.com/v1/tracks/4plgBLw54eoTmAqyB0grGh,https://api.spotify.com/v1/audio-analysis/4plgBLw54eoTmAqyB0grGh,300733,4,2019-01-28T04:32:45Z,Ce n'est pas sérieux,Jok'air
1,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,audio_features,51QEyJI5M7uyd8DOh9tqQY,spotify:track:51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/tracks/51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/audio-analysis/51QEyJI5M7uyd8DOh9tqQY,246755,4,2019-01-28T01:40:02Z,Buzzcut Season,Lorde
2,0.702,0.616,11,-5.19,0,0.0408,0.0535,0.0,0.0652,0.692,153.889,audio_features,0mQxlAwgsQwlM3xvjGklQI,spotify:track:0mQxlAwgsQwlM3xvjGklQI,https://api.spotify.com/v1/tracks/0mQxlAwgsQwlM3xvjGklQI,https://api.spotify.com/v1/audio-analysis/0mQxlAwgsQwlM3xvjGklQI,237040,4,2019-01-27T22:06:17Z,Si j'avais pas connu cette fille,Taïro
3,0.592,0.683,7,-5.458,0,0.0931,0.448,0.0,0.144,0.803,86.393,audio_features,25wImduraXid0Ezsa6bC0m,spotify:track:25wImduraXid0Ezsa6bC0m,https://api.spotify.com/v1/tracks/25wImduraXid0Ezsa6bC0m,https://api.spotify.com/v1/audio-analysis/25wImduraXid0Ezsa6bC0m,223773,4,2019-01-27T21:15:45Z,Ainsi soit-il,Taïro
4,0.717,0.545,7,-8.25,0,0.0607,0.134,5.49e-06,0.109,0.268,112.0,audio_features,32LKhY9DregtzAIkxayZhS,spotify:track:32LKhY9DregtzAIkxayZhS,https://api.spotify.com/v1/tracks/32LKhY9DregtzAIkxayZhS,https://api.spotify.com/v1/audio-analysis/32LKhY9DregtzAIkxayZhS,334800,4,2019-01-27T16:50:52Z,Si j'y vais fort,Jok'air
5,0.494,0.874,7,-2.801,1,0.0504,0.00215,0.00152,0.0886,0.221,174.027,audio_features,24LBFmg56HnT7Nj5HLQvPL,spotify:track:24LBFmg56HnT7Nj5HLQvPL,https://api.spotify.com/v1/tracks/24LBFmg56HnT7Nj5HLQvPL,https://api.spotify.com/v1/audio-analysis/24LBFmg56HnT7Nj5HLQvPL,259310,4,2019-01-25T11:47:38Z,Your Eyes,Andromedik
6,0.543,0.931,3,-4.39,0,0.15,0.00358,0.00131,0.0617,0.186,174.044,audio_features,3rk9eJ4gckzQCe2vG2gkMW,spotify:track:3rk9eJ4gckzQCe2vG2gkMW,https://api.spotify.com/v1/tracks/3rk9eJ4gckzQCe2vG2gkMW,https://api.spotify.com/v1/audio-analysis/3rk9eJ4gckzQCe2vG2gkMW,262269,4,2019-01-23T20:21:40Z,Fly,"Andromedik,Itro,Polygon"
7,0.701,0.657,4,-8.753,0,0.0822,0.00843,0.552,0.0756,0.456,100.02,audio_features,1OL5hl7ECHguWiSiRCU1gY,spotify:track:1OL5hl7ECHguWiSiRCU1gY,https://api.spotify.com/v1/tracks/1OL5hl7ECHguWiSiRCU1gY,https://api.spotify.com/v1/audio-analysis/1OL5hl7ECHguWiSiRCU1gY,216902,4,2019-01-23T05:49:04Z,Pirate Bay - Original Mix,"Savant,Twistex"
8,0.639,0.666,6,-8.594,0,0.0327,0.0585,0.0,0.0758,0.394,104.926,audio_features,0AetoesQP3LZZV1NtDaKxu,spotify:track:0AetoesQP3LZZV1NtDaKxu,https://api.spotify.com/v1/tracks/0AetoesQP3LZZV1NtDaKxu,https://api.spotify.com/v1/audio-analysis/0AetoesQP3LZZV1NtDaKxu,203365,4,2019-01-23T05:49:03Z,Fire,Savant
9,0.872,0.595,0,-5.782,1,0.135,0.408,0.000153,0.086,0.724,136.01,audio_features,1DEIli84q4HWiMrwZHcJHe,spotify:track:1DEIli84q4HWiMrwZHcJHe,https://api.spotify.com/v1/tracks/1DEIli84q4HWiMrwZHcJHe,https://api.spotify.com/v1/audio-analysis/1DEIli84q4HWiMrwZHcJHe,216960,4,2019-01-22T23:27:56Z,Resistance,Naâman
10,0.832,0.609,0,-5.164,1,0.1,0.447,0.0,0.275,0.709,92.002,audio_features,0T2s5kMfFe8k0QFyjP8PZr,spotify:track:0T2s5kMfFe8k0QFyjP8PZr,https://api.spotify.com/v1/tracks/0T2s5kMfFe8k0QFyjP8PZr,https://api.spotify.com/v1/audio-analysis/0T2s5kMfFe8k0QFyjP8PZr,202093,4,2019-01-22T23:27:56Z,Turn Me Loose,Naâman
11,0.728,0.586,11,-5.971,0,0.145,0.353,1.11e-05,0.11,0.378,83.953,audio_features,1mweJExKILP5pxrPpIQwHQ,spotify:track:1mweJExKILP5pxrPpIQwHQ,https://api.spotify.com/v1/tracks/1mweJExKILP5pxrPpIQwHQ,https://api.spotify.com/v1/audio-analysis/1mweJExKILP5pxrPpIQwHQ,265400,4,2019-01-22T23:27:56Z,Those Rays,"Naâman,Nemir"
12,0.846,0.649,10,-5.005,1,0.121,0.27,0.000756,0.342,0.888,78.009,audio_features,3qcEckDYnBHnGeohrUBUIN,spotify:track:3qcEckDYnBHnGeohrUBUIN,https://api.spotify.com/v1/tracks/3qcEckDYnBHnGeohrUBUIN,https://api.spotify.com/v1/audio-analysis/3qcEckDYnBHnGeohrUBUIN,265240,4,2019-01-22T23:27:56Z,International Love,Naâman
13,0.852,0.62,1,-5.518,1,0.102,0.249,1e-06,0.0461,0.917,90.031,audio_features,0fm3vmZGMi3FhNnhwQcAHd,spotify:track:0fm3vmZGMi3FhNnhwQcAHd,https://api.spotify.com/v1/tracks/0fm3vmZGMi3FhNnhwQcAHd,https://api.spotify.com/v1/audio-analysis/0fm3vmZGMi3FhNnhwQcAHd,219227,4,2019-01-22T23:27:56Z,Live Up,Naâman
14,0.784,0.614,0,-6.23,1,0.227,0.405,0.00112,0.0704,0.874,180.111,audio_features,4Uk7kQGyL0hfbNdDHl8kb6,spotify:track:4Uk7kQGyL0hfbNdDHl8kb6,https://api.spotify.com/v1/tracks/4Uk7kQGyL0hfbNdDHl8kb6,https://api.spotify.com/v1/audio-analysis/4Uk7kQGyL0hfbNdDHl8kb6,208627,4,2019-01-22T23:27:56Z,Big and Bad,Naâman
15,0.899,0.761,4,-5.694,0,0.114,0.383,0.000242,0.0684,0.683,92.004,audio_features,47NxVG3mXupoM0nzU2mH8s,spotify:track:47NxVG3mXupoM0nzU2mH8s,https://api.spotify.com/v1/tracks/47NxVG3mXupoM0nzU2mH8s,https://api.spotify.com/v1/audio-analysis/47NxVG3mXupoM0nzU2mH8s,188493,4,2019-01-22T23:27:56Z,Pop Dem Bubble,Naâman
16,0.618,0.42,11,-8.579,0,0.183,0.283,8.6e-06,0.348,0.217,83.799,audio_features,3lX5d29EUBotSdyBkoPemy,spotify:track:3lX5d29EUBotSdyBkoPemy,https://api.spotify.com/v1/tracks/3lX5d29EUBotSdyBkoPemy,https://api.spotify.com/v1/audio-analysis/3lX5d29EUBotSdyBkoPemy,394587,4,2019-01-22T23:27:56Z,Garden of Destiny,"Naâman,Massy The Creator,Triple"
17,0.893,0.386,0,-6.943,1,0.173,0.423,0.000112,0.224,0.782,143.642,audio_features,2oYYvTgDR7UZzwU3Hc6RFl,spotify:track:2oYYvTgDR7UZzwU3Hc6RFl,https://api.spotify.com/v1/tracks/2oYYvTgDR7UZzwU3Hc6RFl,https://api.spotify.com/v1/audio-analysis/2oYYvTgDR7UZzwU3Hc6RFl,258867,4,2019-01-22T23:27:56Z,Hold on Steady,Naâman
18,0.888,0.597,7,-5.808,1,0.0683,0.494,2.33e-05,0.0774,0.914,150.001,audio_features,191oRFPglmqx4GbeTGEzGq,spotify:track:191oRFPglmqx4GbeTGEzGq,https://api.spotify.com/v1/tracks/191oRFPglmqx4GbeTGEzGq,https://api.spotify.com/v1/audio-analysis/191oRFPglmqx4GbeTGEzGq,178493,4,2019-01-22T23:27:56Z,Honey,Naâman
19,0.754,0.399,11,-9.973,1,0.119,0.396,1.82e-05,0.185,0.227,85.48,audio_features,1tvW6UozTyxSmNTw1gZzOI,spotify:track:1tvW6UozTyxSmNTw1gZzOI,https://api.spotify.com/v1/tracks/1tvW6UozTyxSmNTw1gZzOI,https://api.spotify.com/v1/audio-analysis/1tvW6UozTyxSmNTw1gZzOI,254640,4,2019-01-22T23:27:56Z,Hopeful World,Naâman
0,0.85,0.595,10,-5.788,1,0.0708,0.648,0.0,0.093,0.736,87.994,audio_features,7pLE8tFXM0Ic7x9rL7MmYG,spotify:track:7pLE8tFXM0Ic7x9rL7MmYG,https://api.spotify.com/v1/tracks/7pLE8tFXM0Ic7x9rL7MmYG,https://api.spotify.com/v1/audio-analysis/7pLE8tFXM0Ic7x9rL7MmYG,228373,4,2019-01-22T23:27:56Z,Karma,Naâman
1,0.904,0.655,0,-5.2,1,0.0829,0.374,0.0,0.0781,0.645,106.999,audio_features,5wwDZoG2aXMUaxJZu1c6CO,spotify:track:5wwDZoG2aXMUaxJZu1c6CO,https://api.spotify.com/v1/tracks/5wwDZoG2aXMUaxJZu1c6CO,https://api.spotify.com/v1/audio-analysis/5wwDZoG2aXMUaxJZu1c6CO,212920,4,2019-01-22T23:27:56Z,Outta Road,Naâman
2,0.705,0.461,0,-7.719,1,0.0377,0.0556,0.0013,0.11,0.194,88.992,audio_features,5hT6AKRckzhgtkwHSKb185,spotify:track:5hT6AKRckzhgtkwHSKb185,https://api.spotify.com/v1/tracks/5hT6AKRckzhgtkwHSKb185,https://api.spotify.com/v1/audio-analysis/5hT6AKRckzhgtkwHSKb185,312960,4,2019-01-22T23:27:56Z,My Days,"Naâman,Soom T"
3,0.635,0.301,10,-11.005,1,0.0514,0.846,0.000175,0.157,0.471,86.038,audio_features,55fHSaXKXanreE4VCWSvdB,spotify:track:55fHSaXKXanreE4VCWSvdB,https://api.spotify.com/v1/tracks/55fHSaXKXanreE4VCWSvdB,https://api.spotify.com/v1/audio-analysis/55fHSaXKXanreE4VCWSvdB,145507,4,2019-01-22T23:27:56Z,Let Me Grow,Naâman
4,0.179,0.8,10,-5.245,0,0.0562,0.00146,0.304,0.118,0.0747,174.045,audio_features,432QNdBXBTQhtuUhO3pjiT,spotify:track:432QNdBXBTQhtuUhO3pjiT,https://api.spotify.com/v1/tracks/432QNdBXBTQhtuUhO3pjiT,https://api.spotify.com/v1/audio-analysis/432QNdBXBTQhtuUhO3pjiT,298131,4,2019-01-21T19:53:10Z,Forever,Andromedik
5,0.826,0.442,2,-10.371,1,0.0485,0.762,0.0,0.107,0.873,103.949,audio_features,3KwMUX5qDH5BajABWZAes9,spotify:track:3KwMUX5qDH5BajABWZAes9,https://api.spotify.com/v1/tracks/3KwMUX5qDH5BajABWZAes9,https://api.spotify.com/v1/audio-analysis/3KwMUX5qDH5BajABWZAes9,226533,4,2019-01-19T23:48:13Z,Serre-moi,Tryo
6,0.612,0.667,8,-7.602,0,0.187,0.365,0.000192,0.239,0.743,94.229,audio_features,7dl4uQzFXUIcHRUSF7mDaU,spotify:track:7dl4uQzFXUIcHRUSF7mDaU,https://api.spotify.com/v1/tracks/7dl4uQzFXUIcHRUSF7mDaU,https://api.spotify.com/v1/audio-analysis/7dl4uQzFXUIcHRUSF7mDaU,184267,4,2019-01-19T23:45:01Z,Crou Anthem,Stupeflip
7,0.895,0.92,1,-5.18,1,0.187,0.0852,0.0,0.16,0.891,99.998,audio_features,5UmGJS0jd1r52OjnNvVHvU,spotify:track:5UmGJS0jd1r52OjnNvVHvU,https://api.spotify.com/v1/tracks/5UmGJS0jd1r52OjnNvVHvU,https://api.spotify.com/v1/audio-analysis/5UmGJS0jd1r52OjnNvVHvU,199107,4,2019-01-18T05:05:10Z,La Bomba,King Africa
8,0.775,0.684,6,-3.23,1,0.069,0.223,0.0,0.647,0.599,102.031,audio_features,5UFbfXuj4TjirzmcvTFBBy,spotify:track:5UFbfXuj4TjirzmcvTFBBy,https://api.spotify.com/v1/tracks/5UFbfXuj4TjirzmcvTFBBy,https://api.spotify.com/v1/audio-analysis/5UFbfXuj4TjirzmcvTFBBy,217278,4,2019-01-16T07:44:47Z,Bad Chick,Cro
9,0.561,0.978,9,-2.627,0,0.1,0.0186,3.26e-05,0.0644,0.6,133.969,audio_features,32hoDzGYkZBiFjOK3sqmHf,spotify:track:32hoDzGYkZBiFjOK3sqmHf,https://api.spotify.com/v1/tracks/32hoDzGYkZBiFjOK3sqmHf,https://api.spotify.com/v1/audio-analysis/32hoDzGYkZBiFjOK3sqmHf,216267,4,2019-01-16T05:57:17Z,Noir[s],Les Fatals Picards
10,0.75,0.891,5,-5.033,1,0.0633,0.203,0.0,0.363,0.846,102.06,audio_features,715zIQcEj658KTFby8MJYp,spotify:track:715zIQcEj658KTFby8MJYp,https://api.spotify.com/v1/tracks/715zIQcEj658KTFby8MJYp,https://api.spotify.com/v1/audio-analysis/715zIQcEj658KTFby8MJYp,232773,4,2019-01-16T05:45:20Z,Le retour à la terre,Les Fatals Picards
11,0.591,0.717,9,-6.368,0,0.201,0.428,0.0,0.0627,0.529,123.83,audio_features,08miTVlJ6k3sNkW04zCfaB,spotify:track:08miTVlJ6k3sNkW04zCfaB,https://api.spotify.com/v1/tracks/08miTVlJ6k3sNkW04zCfaB,https://api.spotify.com/v1/audio-analysis/08miTVlJ6k3sNkW04zCfaB,267867,4,2019-01-16T01:13:52Z,Les cigales,La Rue Kétanou
12,0.819,0.667,0,-7.362,1,0.107,0.309,2.15e-05,0.37,0.564,95.985,audio_features,54KvJnQio94Q9LiAOorBBB,spotify:track:54KvJnQio94Q9LiAOorBBB,https://api.spotify.com/v1/tracks/54KvJnQio94Q9LiAOorBBB,https://api.spotify.com/v1/audio-analysis/54KvJnQio94Q9LiAOorBBB,243827,4,2019-01-15T04:59:00Z,La corrida,Tryo
13,0.802,0.683,0,-7.664,0,0.0405,0.148,4.16e-06,0.139,0.901,98.057,audio_features,1GSqkf1Z9UZZtZi2FYDPU0,spotify:track:1GSqkf1Z9UZZtZi2FYDPU0,https://api.spotify.com/v1/tracks/1GSqkf1Z9UZZtZi2FYDPU0,https://api.spotify.com/v1/audio-analysis/1GSqkf1Z9UZZtZi2FYDPU0,215147,4,2019-01-15T03:54:30Z,Triviale poursuite,Tryo
14,0.802,0.648,11,-6.121,0,0.104,0.0867,0.0,0.0765,0.534,87.978,audio_features,3krkO1MqKfCt6T8RAw86Ds,spotify:track:3krkO1MqKfCt6T8RAw86Ds,https://api.spotify.com/v1/tracks/3krkO1MqKfCt6T8RAw86Ds,https://api.spotify.com/v1/audio-analysis/3krkO1MqKfCt6T8RAw86Ds,220680,4,2019-01-15T03:31:24Z,L'opportuniste,Tryo
15,0.793,0.791,0,-7.063,1,0.186,0.216,0.0,0.107,0.945,139.971,audio_features,5BMIzUErOzKd1dIJR0rW3l,spotify:track:5BMIzUErOzKd1dIJR0rW3l,https://api.spotify.com/v1/tracks/5BMIzUErOzKd1dIJR0rW3l,https://api.spotify.com/v1/audio-analysis/5BMIzUErOzKd1dIJR0rW3l,185587,4,2019-01-15T00:17:39Z,Rassurer Finkielkraut,Tryo
16,0.557,0.534,5,-8.863,1,0.0328,0.627,0.0192,0.425,0.226,99.99,audio_features,5Cs03vgzmWuvz7wXkm4gJ9,spotify:track:5Cs03vgzmWuvz7wXkm4gJ9,https://api.spotify.com/v1/tracks/5Cs03vgzmWuvz7wXkm4gJ9,https://api.spotify.com/v1/audio-analysis/5Cs03vgzmWuvz7wXkm4gJ9,348945,4,2019-01-13T09:24:15Z,Sonate pacifique,L'Impératrice
17,0.789,0.626,1,-6.003,1,0.0314,0.0428,3.83e-05,0.106,0.692,82.823,audio_features,7a4ttjJKHgH5i98n1VXQL5,spotify:track:7a4ttjJKHgH5i98n1VXQL5,https://api.spotify.com/v1/tracks/7a4ttjJKHgH5i98n1VXQL5,https://api.spotify.com/v1/audio-analysis/7a4ttjJKHgH5i98n1VXQL5,241017,4,2019-01-12T16:56:20Z,Want It Back - L'Entourloop & Troy Berkley Remix,"L'Entourloop,Guts,Patrice,Troy Berkley"
18,0.732,0.521,6,-6.519,0,0.0685,0.0793,0.0574,0.173,0.487,165.984,audio_features,3YANwShzRdwXRLeyDx6vH2,spotify:track:3YANwShzRdwXRLeyDx6vH2,https://api.spotify.com/v1/tracks/3YANwShzRdwXRLeyDx6vH2,https://api.spotify.com/v1/audio-analysis/3YANwShzRdwXRLeyDx6vH2,222271,4,2019-01-12T16:51:09Z,Push the Limits,"L'Entourloop,Biga Ranx"
19,0.663,0.535,6,-12.562,0,0.181,0.0786,0.00554,0.226,0.325,152.102,audio_features,0jTebp6aX5ZSYJ845ee41U,spotify:track:0jTebp6aX5ZSYJ845ee41U,https://api.spotify.com/v1/tracks/0jTebp6aX5ZSYJ845ee41U,https://api.spotify.com/v1/audio-analysis/0jTebp6aX5ZSYJ845ee41U,251236,4,2019-01-11T16:14:18Z,One Step Higher,"Ondubground,Chill Bump"
0,0.767,0.682,8,-6.699,0,0.348,0.487,0.0,0.117,0.325,89.975,audio_features,0iC6b6zaBQg7VekaL6wRZM,spotify:track:0iC6b6zaBQg7VekaL6wRZM,https://api.spotify.com/v1/tracks/0iC6b6zaBQg7VekaL6wRZM,https://api.spotify.com/v1/audio-analysis/0iC6b6zaBQg7VekaL6wRZM,153907,4,2019-01-10T18:08:54Z,Rei,Hugo TSR
1,0.79,0.762,11,-6.667,1,0.365,0.477,0.0,0.308,0.923,94.953,audio_features,6AwO9haDdBurUnmTMtIdfS,spotify:track:6AwO9haDdBurUnmTMtIdfS,https://api.spotify.com/v1/tracks/6AwO9haDdBurUnmTMtIdfS,https://api.spotify.com/v1/audio-analysis/6AwO9haDdBurUnmTMtIdfS,128893,4,2019-01-10T18:08:54Z,Exercice,Hugo TSR
2,0.786,0.777,11,-6.094,0,0.303,0.246,0.0,0.294,0.386,92.031,audio_features,2ATiqvh4Dv22fEe1UjN81x,spotify:track:2ATiqvh4Dv22fEe1UjN81x,https://api.spotify.com/v1/tracks/2ATiqvh4Dv22fEe1UjN81x,https://api.spotify.com/v1/audio-analysis/2ATiqvh4Dv22fEe1UjN81x,241547,4,2019-01-10T18:08:54Z,Iceberg,Hugo TSR
3,0.877,0.752,9,-5.728,1,0.284,0.719,0.0,0.118,0.755,96.053,audio_features,6XoqPpqa9xCBzRbFuKgSsz,spotify:track:6XoqPpqa9xCBzRbFuKgSsz,https://api.spotify.com/v1/tracks/6XoqPpqa9xCBzRbFuKgSsz,https://api.spotify.com/v1/audio-analysis/6XoqPpqa9xCBzRbFuKgSsz,196387,4,2019-01-10T18:08:54Z,Tant qu'on est là,Hugo TSR
4,0.831,0.577,7,-6.774,1,0.364,0.258,0.0,0.354,0.245,95.018,audio_features,4JC8vnwP59u2WG6jbHCPOO,spotify:track:4JC8vnwP59u2WG6jbHCPOO,https://api.spotify.com/v1/tracks/4JC8vnwP59u2WG6jbHCPOO,https://api.spotify.com/v1/audio-analysis/4JC8vnwP59u2WG6jbHCPOO,199720,4,2019-01-10T18:08:54Z,La cage,Hugo TSR
5,0.752,0.628,6,-5.527,0,0.3,0.682,2.29e-06,0.159,0.486,95.047,audio_features,0if6S6CcMxIo3hfjJVlArP,spotify:track:0if6S6CcMxIo3hfjJVlArP,https://api.spotify.com/v1/tracks/0if6S6CcMxIo3hfjJVlArP,https://api.spotify.com/v1/audio-analysis/0if6S6CcMxIo3hfjJVlArP,204173,4,2019-01-10T18:08:54Z,En marge,Hugo TSR
6,0.755,0.264,11,-12.471,0,0.0497,0.0358,0.667,0.102,0.559,90.0,audio_features,5qelIrXFPAWQ8gQEEmRJf9,spotify:track:5qelIrXFPAWQ8gQEEmRJf9,https://api.spotify.com/v1/tracks/5qelIrXFPAWQ8gQEEmRJf9,https://api.spotify.com/v1/audio-analysis/5qelIrXFPAWQ8gQEEmRJf9,80880,4,2019-01-10T18:08:54Z,Interlude,Hugo TSR
7,0.729,0.768,10,-6.314,0,0.44,0.707,0.0,0.576,0.722,95.114,audio_features,0rsaPgRwku7xyE8Xlb85tt,spotify:track:0rsaPgRwku7xyE8Xlb85tt,https://api.spotify.com/v1/tracks/0rsaPgRwku7xyE8Xlb85tt,https://api.spotify.com/v1/audio-analysis/0rsaPgRwku7xyE8Xlb85tt,244440,4,2019-01-10T18:08:54Z,Les vieux de mon âge,Hugo TSR
